318,1,0,0,0,0,0,0,0,0
0,149,0,0,0,0,1,0,0,0
0,15,270,1,0,0,0,0,0,0
0,0,0,143,0,0,0,0,0,0
0,5,0,0,260,0,1,0,0,0
0,0,0,0,0,249,0,0,2,0
0,2,0,0,1,1,207,0,0,0
1,0,0,0,0,0,0,480,0,0
0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,1,0,0,0,238
