316,1,1,0,0,0,0,1,0,0
0,145,2,0,1,0,0,1,1,0
0,1,285,0,0,0,0,0,0,0
0,0,0,142,1,0,0,0,0,0
1,1,0,1,263,0,0,0,0,0
0,0,0,0,0,251,0,0,0,0
0,0,0,0,2,2,207,0,0,0
0,0,1,0,0,15,0,464,1,0
0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,2,0,0,0,237
