319,0,0,0,0,0,0,0,0,0
0,149,0,0,1,0,0,0,0,0
0,1,285,0,0,0,0,0,0,0
0,0,0,143,0,0,0,0,0,0
0,1,0,1,264,0,0,0,0,0
0,0,0,0,0,251,0,0,0,0
0,0,0,0,1,0,210,0,0,0
7,0,0,0,0,0,0,474,0,0
0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,239
