317,0,1,0,1,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0
0,0,286,0,0,0,0,0,0,0
0,0,0,143,0,0,0,0,0,0
0,0,0,2,263,1,0,0,0,0
0,0,0,0,0,246,5,0,0,0
0,0,0,0,1,0,210,0,0,0
0,0,0,1,0,0,0,480,0,0
0,0,0,1,0,0,0,0,55,0
0,0,0,0,0,0,1,0,0,238
