311,8,0,0,0,0,0,0,0,0
0,147,0,1,1,0,0,0,1,0
0,14,267,0,0,0,0,0,5,0
0,0,0,143,0,0,0,0,0,0
0,4,0,2,259,0,0,0,1,0
0,0,0,0,0,246,4,0,1,0
1,0,0,1,1,1,207,0,0,0
10,0,0,0,0,0,0,471,0,0
0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,239
