315,0,0,0,0,0,0,4,0,0
0,142,4,0,4,0,0,0,0,0
0,0,284,0,1,0,1,0,0,0
0,0,0,143,0,0,0,0,0,0
0,0,0,2,263,0,0,0,1,0
0,0,0,0,0,251,0,0,0,0
0,0,0,0,1,0,210,0,0,0
0,0,0,0,0,0,0,481,0,0
0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,239
